Time_Seconds,Power_Watts
0.001289631996769458,63.88
0.006382490999385482,63.88
0.011496595998323755,63.88
0.016574848999880487,63.88
0.021670653997716727,74.575
0.026744389997475082,74.575
0.0318151419996866,74.575
0.03689827799826162,74.575
0.04197464199751266,74.575
0.04705068899784237,74.575
0.052122825996775646,74.575
0.05719651799881831,74.575
0.062323267997271614,74.575
0.06739980799829937,74.575
0.07247275099871331,74.575
0.07755111799997394,74.575
0.08262842600015574,74.575
0.08770206499684718,74.575
0.09277685399865732,74.575
0.09785234700029832,74.575
0.10295033500005957,74.575
0.10803366899926914,74.575
0.11311112099792808,74.575
0.11818401499840547,74.575
0.12328385899672867,210.137
0.12835966999773518,210.137
0.13343315699967206,210.137
0.13850719899710384,210.137
0.14358061799794086,210.137
0.1487044829991646,210.137
0.1537869519997912,210.137
0.15885990399692673,210.137
0.163933398998779,210.137
0.16900628099756432,210.137
0.17408342699854984,210.137
0.17915615599849843,210.137
0.18422777500018128,210.137
0.18930267199903028,210.137
0.194374444999994,210.137
0.19944805900013307,210.137
0.20452149699849542,210.137
0.20959626799958642,210.137
0.21466900899758912,210.137
0.21976230799918994,210.137
0.22483669299981557,296.583
0.22991458300020895,296.583
0.234989634998783,296.583
0.2400617200000852,296.583
0.24513221599772805,296.583
0.2502043889980996,296.583
0.2552769489993807,296.583
0.2603650419987389,296.583
0.2654409239985398,296.583
0.2705307059986808,296.583
0.2756274929997744,296.583
0.2807182090000424,296.583
0.28579527999681886,296.583
0.29087515599894687,296.583
0.2959549209990655,296.583
0.30103176400007214,296.583
0.3061345930000243,296.583
0.3112111679984082,296.583
0.31628636499954155,296.583
0.3213696120001259,296.583
0.3264487199994619,327.714
0.3315272179970634,327.714
0.33660180299921194,327.714
0.3416762179986108,327.714
0.3467457659971842,327.714
0.3518183919986768,327.714
0.3568945609986258,327.714
0.36196879199997056,327.714
0.3670349719977821,327.714
0.37210647399842856,327.714
0.3771801469993079,327.714
0.3822529549979663,327.714
0.3873220319983375,327.714
0.39239362599982996,327.714
0.397470156000054,327.714
0.40250551699864445,327.714
0.4075767659996927,327.714
0.4126481959974626,327.714
0.41772017599942046,327.714
0.4228050769997935,346.4
0.42788036199999624,346.4
0.4329490439995425,346.4
0.43809428099848446,346.4
0.4432018679981411,346.4
0.44829788700008066,346.4
0.4534138639974117,346.4
0.4585768349970749,346.4
0.463711541997327,346.4
0.46879261899812263,346.4
0.47389368299991474,346.4
0.4789824529980251,346.4
0.48406631899706554,346.4
0.4891682989982655,346.4
0.49424609199923,346.4
0.4993210779975925,346.4
0.5043969279977318,346.4
0.5094664409989491,346.4
0.5145426959970791,346.4
0.5196175040000526,346.4
0.5247225309976784,291.539
0.5297961979995307,291.539
0.5349083539986168,291.539
0.5400014099977852,291.539
0.5450754179983051,291.539
0.550189457997476,291.539
0.5552908329991624,291.539
0.5604297039972153,291.539
0.5655144259981171,291.539
0.5705905049981084,291.539
0.5756983489991399,291.539
0.5807774629975029,291.539
0.5858502819974092,291.539
0.5909551949989691,291.539
0.5960648539985414,291.539
0.6011449069992523,291.539
0.6062407689969405,291.539
0.6113925439967716,291.539
0.6165257639986521,291.539
0.6216363849998743,293.332
0.6267943149978237,293.332
0.6319185299980745,293.332
0.6370500119992357,293.332
0.6421561600000132,293.332
0.6472819069967954,293.332
0.6524103249976179,293.332
0.6575475829995412,293.332
0.6626783159990737,293.332
0.6678244709983119,293.332
0.672950079999282,293.332
0.6781409819996043,293.332
0.6832760729994334,293.332
0.6883968309994088,293.332
0.693525991999195,293.332
0.6986458029969072,293.332
0.7037655399981304,293.332
0.7088890960003482,293.332
0.7140094679998583,293.332
0.7191297549979936,293.332
0.7242961109986936,292.436
0.7294981419981923,292.436
0.7347354369994719,292.436
0.7399101889968733,292.436
0.7450198759979685,292.436
0.7501231419992109,292.436
0.7552852109984087,292.436
0.7604096469985961,292.436
0.7655267560003267,292.436
0.7706257749996439,292.436
0.7757434979976097,292.436
0.7808784629996808,292.436
0.7859982689988101,292.436
0.7911172040003294,292.436
0.7962748299978557,292.436
0.8014741959996172,292.436
0.8065437609984656,292.436
0.8116630509975948,292.436
0.8167810809973162,292.436
0.8218817089982622,287.999
0.8270070090002264,287.999
0.8321362649985531,287.999
0.8372775349998847,287.999
0.8423832339976798,287.999
0.8475082909972116,287.999
0.8526570959984383,287.999
0.8577896969982248,287.999
0.8628880459982611,287.999
